region,province,deo,cong_district,road_class,road_name,road_length
Negros Island Region,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Primary,Bacolod South Rd,442.0
Negros Island Region,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Primary,Bacolod South Rd,2556.0
Negros Island Region,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Primary,Bacolod-Sn Carlos Rd,9610.0
Negros Island Region,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Primary,Lacson Circumferential Flyover,370.0
Negros Island Region,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Secondary,Bacolod Circumferential Rd,9094.0
Negros Island Region,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Secondary,Bacolod Circumferential Rd,7287.0
Negros Island Region,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Secondary,Bacolod Circumferential Rd,1348.0
Negros Island Region,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Secondary,Bacolod Silay Airport Access Rd,1110.0
Negros Island Region,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Secondary,Sto Nido-Banago Rd (North),1013.0
Negros Island Region,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Secondary,Sto Niño-Banago Rd (North),1089.0
Negros Island Region,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Secondary,Sto Niño-Banago Rd (North),3133.0
Negros Island Region,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Tertiary,Bacolod-City Bdry Rd,19176.0
Negros Island Region,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Tertiary,Bacolod-City Bdry Rd,3285.0
Negros Island Region,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Tertiary,Cottage Rd,269.0
Negros Island Region,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Tertiary,East Capitol Rd,201.0
Negros Island Region,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Tertiary,Lacson St,1066.0
Negros Island Region,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Tertiary,Lizares Ave,464.0
Negros Island Region,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Tertiary,North Capitol Rd,507.0
Negros Island Region,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Tertiary,Plaza-Capitol Rd,950.0
Negros Island Region,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Tertiary,South Capitol Rd,502.0
Negros Island Region,Negros Occidental,Bacolod City District Engineering Office,BACOLOD CITY (LONE DISTRICT),Tertiary,Sum-ag-Abuanan Rd,1171.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (SECOND & THIRD DISTRICT),Primary,Bacolod North Rd,58261.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (SECOND DISTRICT),Primary,Bacolod North Rd,3452.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (SECOND DISTRICT),Primary,Bacolod North Rd,14593.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (SECOND DISTRICT),Primary,Bacolod North Rd,3291.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (SECOND DISTRICT),Secondary,Jct Natl Rd Sagay-Bato-Dian-Marcelo-Balea Jct Rd,19344.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (SECOND DISTRICT),Secondary,Vito Port Rd,6877.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (SECOND DISTRICT),Tertiary,Bacolod North Rd (Old Route),50.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (SECOND DISTRICT),Tertiary,Bacolod North Rd (Old Route),5621.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (SECOND DISTRICT),Tertiary,Bacolod North Rd (Old Route),73.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (SECOND DISTRICT),Tertiary,Bulanon Rd,8763.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (SECOND DISTRICT),Tertiary,Jct New Sagay-Old Sagay Rd,5922.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (SECOND DISTRICT),Tertiary,Manapla By-Pass Rd,2315.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (THIRD DISTRICT),Primary,Bacolod North Rd,3866.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (THIRD DISTRICT),Primary,Bacolod North Rd,3806.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (THIRD DISTRICT),Primary,Bacolod North Rd,1909.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (THIRD DISTRICT),Primary,Bacolod North Rd,1920.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (THIRD DISTRICT),Primary,Bacolod North Rd,1966.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (THIRD DISTRICT),Primary,Bacolod North Rd,496.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (THIRD DISTRICT),Primary,Bacolod-Murcia-DS Benedicto-Sn Carlos City Rd,21747.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (THIRD DISTRICT),Secondary,Bacolod Silay Airport Access Rd,8946.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (THIRD DISTRICT),Secondary,Silay-Lantawan Rd,7554.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (THIRD DISTRICT),Tertiary,Bacolod-Murcia-DS Benedicto-Sn Carlos City Rd,347.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (THIRD DISTRICT),Tertiary,Jct Murcia-Cansilayan-Damsite-Abuanan-Bago City Rd,8434.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (THIRD DISTRICT),Tertiary,Silay-Lantawan Rd,11494.0
Negros Island Region,Negros Occidental,Negros Occidental 1st District Engineering Office,NEGROS OCCIDENTAL (THIRD DISTRICT),Tertiary,Silay-Lantawan Rd,7723.0
Negros Island Region,Negros Occidental,Negros Occidental 2nd District Engineering Office,NEGROS OCCIDENTAL (FIFTH DISTRICT),Primary,Bacolod South Rd,38584.0
Negros Island Region,Negros Occidental,Negros Occidental 2nd District Engineering Office,NEGROS OCCIDENTAL (FIFTH DISTRICT),Primary,Bacolod South Rd,344.0
Negros Island Region,Negros Occidental,Negros Occidental 2nd District Engineering Office,NEGROS OCCIDENTAL (FIFTH DISTRICT),Primary,Bacolod South Rd,361.0
Negros Island Region,Negros Occidental,Negros Occidental 2nd District Engineering Office,NEGROS OCCIDENTAL (FIFTH DISTRICT),Primary,Bacolod South Rd,153.0
Negros Island Region,Negros Occidental,Negros Occidental 2nd District Engineering Office,NEGROS OCCIDENTAL (FIFTH DISTRICT),Primary,Bacolod South Rd,367.0
Negros Island Region,Negros Occidental,Negros Occidental 2nd District Engineering Office,NEGROS OCCIDENTAL (FIFTH DISTRICT),Primary,Bacolod South Rd,298.0
Negros Island Region,Negros Occidental,Negros Occidental 2nd District Engineering Office,NEGROS OCCIDENTAL (FIFTH DISTRICT),Secondary,Binalbagan-Isabela Rd,11696.0
Negros Island Region,Negros Occidental,Negros Occidental 2nd District Engineering Office,NEGROS OCCIDENTAL (FIFTH DISTRICT),Secondary,Binalbagan-Isabela Rd,554.0
Negros Island Region,Negros Occidental,Negros Occidental 2nd District Engineering Office,NEGROS OCCIDENTAL (FIFTH DISTRICT),Secondary,Binalbagan-Isabela Rd,48.0
Negros Island Region,Negros Occidental,Negros Occidental 2nd District Engineering Office,NEGROS OCCIDENTAL (FIFTH DISTRICT),Secondary,Hinigaran-Isabela Rd,17199.0
Negros Island Region,Negros Occidental,Negros Occidental 2nd District Engineering Office,NEGROS OCCIDENTAL (FIFTH DISTRICT),Secondary,Hinigaran-Isabela Rd,27.0
Negros Island Region,Negros Occidental,Negros Occidental 2nd District Engineering Office,NEGROS OCCIDENTAL (FIFTH DISTRICT),Secondary,Isabela-Libas Negros Occ. Bdry Rd,21374.0
Negros Island Region,Negros Occidental,Negros Occidental 2nd District Engineering Office,NEGROS OCCIDENTAL (FIFTH DISTRICT),Secondary,Jct Bagonawa-La Castellana-Isabela Rd,22629.0
Negros Island Region,Negros Occidental,Negros Occidental 2nd District Engineering Office,NEGROS OCCIDENTAL (FIFTH DISTRICT),Secondary,Jct Bagonawa-La Castellana-Isabela Rd,17.0
Negros Island Region,Negros Occidental,Negros Occidental 2nd District Engineering Office,NEGROS OCCIDENTAL (FIFTH DISTRICT),Secondary,Vallehermoso-Canlaon City-La Castellana Rd,23467.0
Negros Island Region,Negros Occidental,Negros Occidental 2nd District Engineering Office,NEGROS OCCIDENTAL (FIFTH DISTRICT),Secondary,Vallehermoso-Canlaon City-La Castellana Rd,44.0
Negros Island Region,Negros Occidental,Negros Occidental 2nd District Engineering Office,NEGROS OCCIDENTAL (FIFTH DISTRICT),Tertiary,Himamaylan By-Pass Rd,1002.0
Negros Island Region,Negros Occidental,Negros Occidental 2nd District Engineering Office,NEGROS OCCIDENTAL (FIFTH DISTRICT),Tertiary,Jct Pontevedra-La Castellana Rd,3559.0
Negros Island Region,Negros Occidental,Negros Occidental 2nd District Engineering Office,NEGROS OCCIDENTAL (FIFTH DISTRICT),Tertiary,Su-ay By-Pass Rd,1509.0
Negros Island Region,Negros Occidental,Negros Occidental 2nd District Engineering Office,NEGROS OCCIDENTAL (FIFTH DISTRICT),Tertiary,Talaban By-Pass Rd,618.0
Negros Island Region,Negros Occidental,Negros Occidental 3rd District Engineering Office,NEGROS OCCIDENTAL (SIXTH DISTRICT),Primary,Bacolod South Rd,4531.0
Negros Island Region,Negros Occidental,Negros Occidental 3rd District Engineering Office,NEGROS OCCIDENTAL (SIXTH DISTRICT),Primary,Kabankalan-Bais Rd,25042.0
Negros Island Region,Negros Occidental,Negros Occidental 3rd District Engineering Office,NEGROS OCCIDENTAL (SIXTH DISTRICT),Secondary,Bacolod South Rd (Kabankalan-Hinobaan Section),124242.0
Negros Island Region,Negros Occidental,Negros Occidental 3rd District Engineering Office,NEGROS OCCIDENTAL (SIXTH DISTRICT),Secondary,Bacolod South Rd (Kabankalan-Hinobaan Section),281.0
Negros Island Region,Negros Occidental,Negros Occidental 3rd District Engineering Office,NEGROS OCCIDENTAL (SIXTH DISTRICT),Secondary,Kabankalan Jct Salong-Tapi-Dacongcogon-Bantayan Rd,44342.0
Negros Island Region,Negros Occidental,Negros Occidental 3rd District Engineering Office,NEGROS OCCIDENTAL (SIXTH DISTRICT),Secondary,Kabankalan-Bayawan Bdry Rd,5990.0
Negros Island Region,Negros Occidental,Negros Occidental 3rd District Engineering Office,NEGROS OCCIDENTAL (SIXTH DISTRICT),Tertiary,Candoni-Sipalay Rd,34746.0
Negros Island Region,Negros Occidental,Negros Occidental 3rd District Engineering Office,NEGROS OCCIDENTAL (SIXTH DISTRICT),Tertiary,Dancalan-Candoni-Damutan Valley Rd,49411.0
Negros Island Region,Negros Occidental,Negros Occidental 3rd District Engineering Office,NEGROS OCCIDENTAL (SIXTH DISTRICT),Tertiary,Dancalan-Candoni-Damutan Valley Rd,11246.0
Negros Island Region,Negros Occidental,Negros Occidental 3rd District Engineering Office,NEGROS OCCIDENTAL (SIXTH DISTRICT),Tertiary,Kabankalan-Bais Rd,50.0
Negros Island Region,Negros Occidental,Negros Occidental 4th District Engineering Office,NEGROS OCCIDENTAL (FOURTH DISTRICT),Primary,Bacolod South By-Pass Rd,4299.0
Negros Island Region,Negros Occidental,Negros Occidental 4th District Engineering Office,NEGROS OCCIDENTAL (FOURTH DISTRICT),Primary,Bacolod South Rd,8312.0
Negros Island Region,Negros Occidental,Negros Occidental 4th District Engineering Office,NEGROS OCCIDENTAL (FOURTH DISTRICT),Primary,Bacolod South Rd,22072.0
Negros Island Region,Negros Occidental,Negros Occidental 4th District Engineering Office,NEGROS OCCIDENTAL (FOURTH DISTRICT),Primary,Bacolod South Rd,243.0
Negros Island Region,Negros Occidental,Negros Occidental 4th District Engineering Office,NEGROS OCCIDENTAL (FOURTH DISTRICT),Primary,Bacolod South Rd (Pontevedra Br),312.0
Negros Island Region,Negros Occidental,Negros Occidental 4th District Engineering Office,NEGROS OCCIDENTAL (FOURTH DISTRICT),Secondary,Bago-Mambucal Rd,12038.0
Negros Island Region,Negros Occidental,Negros Occidental 4th District Engineering Office,NEGROS OCCIDENTAL (FOURTH DISTRICT),Secondary,Don Jorge Araneta-Ayungon-Yungue-Gurrea-La Carlota City Rd,6524.0
Negros Island Region,Negros Occidental,Negros Occidental 4th District Engineering Office,NEGROS OCCIDENTAL (FOURTH DISTRICT),Secondary,Jct Bagonawa-La Castellana-Isabela Rd,17700.0
Negros Island Region,Negros Occidental,Negros Occidental 4th District Engineering Office,NEGROS OCCIDENTAL (FOURTH DISTRICT),Secondary,Jct Bagonawa-La Castellana-Isabela Rd (Najalin Br),198.0
Negros Island Region,Negros Occidental,Negros Occidental 4th District Engineering Office,NEGROS OCCIDENTAL (FOURTH DISTRICT),Secondary,Jct Pulupandan-Pulupandan Pier Rd,4733.0
Negros Island Region,Negros Occidental,Negros Occidental 4th District Engineering Office,NEGROS OCCIDENTAL (FOURTH DISTRICT),Secondary,Jct Sn Enrique-Pontevedra By-Pass Rd,3740.0
Negros Island Region,Negros Occidental,Negros Occidental 4th District Engineering Office,NEGROS OCCIDENTAL (FOURTH DISTRICT),Tertiary,Bacolod South Rd (Gen Luna-Bago High School Rd),1312.0
Negros Island Region,Negros Occidental,Negros Occidental 4th District Engineering Office,NEGROS OCCIDENTAL (FOURTH DISTRICT),Tertiary,Bacolod South Rd (Old Road),5160.0
Negros Island Region,Negros Occidental,Negros Occidental 4th District Engineering Office,NEGROS OCCIDENTAL (FOURTH DISTRICT),Tertiary,Bacolod South Rd (Old Road),260.0
Negros Island Region,Negros Occidental,Negros Occidental 4th District Engineering Office,NEGROS OCCIDENTAL (FOURTH DISTRICT),Tertiary,Bacolod South Rd (Old Road),420.0
Negros Island Region,Negros Occidental,Negros Occidental 4th District Engineering Office,NEGROS OCCIDENTAL (FOURTH DISTRICT),Tertiary,Bacolod South Rd (Old Road),325.0
Negros Island Region,Negros Occidental,Negros Occidental 4th District Engineering Office,NEGROS OCCIDENTAL (FOURTH DISTRICT),Tertiary,Bacolod South Rd (Old Road),342.0
Negros Island Region,Negros Occidental,Negros Occidental 4th District Engineering Office,NEGROS OCCIDENTAL (FOURTH DISTRICT),Tertiary,Bacolod South Rd (Old Road),31.0
Negros Island Region,Negros Occidental,Negros Occidental 4th District Engineering Office,NEGROS OCCIDENTAL (FOURTH DISTRICT),Tertiary,Bago-Mambucal Rd,23812.0
Negros Island Region,Negros Occidental,Negros Occidental 4th District Engineering Office,NEGROS OCCIDENTAL (FOURTH DISTRICT),Tertiary,Bago-Mambucal Rd (Maragandang Br),205.0
